Station_ID,Latitude,Longitude,Address,Charger_Type,Cost_USD_per_kWh,Availability_pct,Distance_to_City_km,Usage_Stats_avg_users_day,Station_Operator,Charging_Capacity_kW,Connector_Types,Installation_Year,Renewable_Energy_Source,Reviews_Rating,Parking_Spots,Maintenance_Frequency
EVST00748,51.850555,2.711773,"8606 London St, Station Area",AC Level 2,0.1236,98.5,0.1,17.7,Blink,22,J1772,2016,No,,10,Quarterly
EVST00749,52.958599,0.895789,"4992 London St, Station Area",AC Level 2,0.1691,82.9,44.89,19.9,Tesla,27,"J1772, Type 2",2017,No,,20,Quarterly
EVST00750,38.214301,-122.524419,"3423 San Francisco St, Station Area",AC Level 2,0.1766,96.8,7.26,23.9,Electrify America,25,"CHAdeMO, Type 2",2023,Yes,3.7,13,Monthly
EVST00751,26.230554,76.651873,"2736 New Delhi St, Station Area",DC Fast,0.2507,74.5,5.23,41.8,EVgo,222,"CCS, J1772, Type 2",2018,No,4.5,9,Monthly
EVST00752,37.589186,-120.795872,"6589 San Francisco St, Station Area",AC Level 2,0.1701,51.7,0.73,51.7,Electrify America,23,"CCS, J1772, Tesla Proprietary",2015,No,3.9,12,Quarterly
EVST00753,38.887943,-123.232375,"1098 San Francisco St, Station Area",DC Fast,0.2734,78.7,2.39,63.7,Shell Recharge,82,"CCS, Tesla Proprietary",2015,Yes,3.9,28,Monthly
EVST00754,25.796917,78.931385,"4026 New Delhi St, Station Area",DC Fast,0.3008,77.9,2.58,63.4,Blink,145,"CHAdeMO, J1772",2014,Yes,4.2,4,Monthly
EVST00755,47.244451,3.165493,"3458 Paris St, Station Area",DC Fast,0.3708,50.7,9.85,42.0,Tesla,176,"CHAdeMO, Type 2",2022,Yes,4.0,20,Quarterly
EVST00756,36.991015,140.017323,"1542 Tokyo St, Station Area",AC Level 1,0.0961,93.1,16.98,6.1,Tesla,7,"CHAdeMO, Tesla Proprietary, Type 2",2020,Yes,3.7,25,Quarterly
EVST00757,-33.463657,151.427572,"3528 Sydney St, Station Area",AC Level 2,0.1739,81.0,0.6,49.8,Blink,25,"CCS, CHAdeMO, J1772",2015,Yes,3.2,6,Quarterly
EVST00758,36.294157,139.387848,"5286 Tokyo St, Station Area",AC Level 2,0.2073,87.2,8.11,34.2,EVgo,22,"CCS, J1772",2018,Yes,3.8,22,Bi-Annual
EVST00759,40.564142,-120.85094,"6775 San Francisco St, Station Area",AC Level 2,0.1289,74.7,0.77,25.9,EVgo,19,"CCS, Tesla Proprietary",2018,Yes,3.6,19,Quarterly
EVST00760,-33.165971,149.911286,"864 Sydney St, Station Area",DC Fast,0.5932505327097598,80.9,3.27,170.38079381827077,Shell Recharge,96,"CCS, J1772",2012,No,,10,Monthly
EVST00761,52.494232,-2.560688,"8723 London St, Station Area",AC Level 2,0.1283,62.9,41.65,20.7,EVgo,20,"CCS, J1772",2023,Yes,5.0,6,Bi-Annual
EVST00762,52.922718,3.27386,"8783 Paris St, Station Area",DC Fast,0.2873,98.7,7.99,56.1,ChargePoint,160,"CHAdeMO, Tesla Proprietary, Type 2",2022,Yes,4.1,28,Quarterly
EVST00763,28.293193,78.155857,"6919 New Delhi St, Station Area",AC Level 2,0.0794,70.0,5.62,25.6,EVgo,12,Type 2,2018,Yes,3.4,6,Quarterly
EVST00764,27.417076,77.929362,"9242 New Delhi St, Station Area",AC Level 2,0.1438,58.1,17.55,29.1,Shell Recharge,18,"J1772, Tesla Proprietary, Type 2",2021,No,3.8,28,Bi-Annual
EVST00765,36.317895,140.261893,"4279 Tokyo St, Station Area",AC Level 1,0.0691,52.8,9.74,14.6,Tesla,3,"Tesla Proprietary, Type 2",2013,Yes,3.6,19,Monthly
EVST00766,-33.210313,150.728489,"8215 Sydney St, Station Area",DC Fast,0.3392,81.8,2.34,64.8,Blink,119,J1772,2024,No,4.2,25,Quarterly
EVST00767,48.066527,3.533424,"7272 Paris St, Station Area",AC Level 2,0.1606,99.2,6.63,31.0,BP Pulse,28,"CCS, Tesla Proprietary, Type 2",2020,Yes,3.8,9,Monthly
EVST00768,34.127604,139.581963,"5625 Tokyo St, Station Area",AC Level 2,0.132,94.8,6.85,24.7,ChargePoint,16,Type 2,2024,Yes,3.8,1,Monthly
EVST00769,41.239667,-123.15007,"1795 San Francisco St, Station Area",DC Fast,0.3295,85.1,6.93,36.7,Blink,185,"CHAdeMO, Tesla Proprietary, Type 2",2023,No,4.7,20,Quarterly
EVST00770,36.166465,139.182463,"5575 Tokyo St, Station Area",AC Level 2,0.1717,99.5,3.27,24.3,EVgo,36,CCS,2019,No,4.6,11,Monthly
EVST00771,47.758172,5.38316,"9012 Paris St, Station Area",AC Level 1,0.0646,86.1,8.65,33.8,Electrify America,10,J1772,2015,No,3.8,16,Monthly
EVST00772,29.987795,74.606536,"9845 New Delhi St, Station Area",AC Level 1,0.0701,67.0,4.53,12.7,Shell Recharge,7,"CCS, Type 2",2020,Yes,4.6,14,Quarterly
EVST00773,37.611182,-121.669718,"4480 San Francisco St, Station Area",AC Level 2,0.0832,80.1,20.03,38.6,ChargePoint,26,,2018,No,3.3,10,Quarterly
EVST00774,-34.248122,148.690634,"2479 Sydney St, Station Area",AC Level 2,0.5622049740727428,54.0,2.52,193.79407177606103,Electrify America,15,"Tesla Proprietary, Type 2",2017,No,3.5,21,Quarterly
EVST00775,29.457309,77.04665,"7474 New Delhi St, Station Area",AC Level 2,0.5895629836561189,61.1,8.93,171.6875458253208,Electrify America,14,Type 2,2021,No,3.1,15,Monthly
EVST00776,26.676077,76.558559,"760 New Delhi St, Station Area",AC Level 2,0.1522,70.9,8.52,53.7,Shell Recharge,22,"J1772, Tesla Proprietary",2023,No,3.4,19,Quarterly
EVST00777,36.205141,136.522758,"1511 Tokyo St, Station Area",AC Level 2,0.1216,60.1,3.73,17.4,Shell Recharge,24,"J1772, Tesla Proprietary",2014,No,3.6,20,Quarterly
EVST00778,40.644332,-121.835844,"5619 San Francisco St, Station Area",AC Level 2,0.1346,97.7,1.66,1.0,Electrify America,27,"CCS, CHAdeMO",2019,,2.7,20,Quarterly
EVST00779,52.206666,-0.697857,"9901 London St, Station Area",AC Level 2,0.1132,99.8,0.72,43.8,ChargePoint,19,"CCS, J1772",2022,Yes,4.2,10,Bi-Annual
EVST00780,28.049582,74.06019,"3288 New Delhi St, Station Area",AC Level 2,0.1551,68.5,8.15,34.3,Blink,23,"CCS, CHAdeMO, J1772",2016,No,4.3,23,Annual
EVST00781,27.853242,78.468352,"4433 New Delhi St, Station Area",AC Level 1,0.0885,85.5,4.36,4.5,BP Pulse,7,CHAdeMO,2016,No,3.7,7,Monthly
EVST00782,48.24109,4.504709,"3223 Paris St, Station Area",AC Level 2,0.1621,70.4,5.06,28.7,Tesla,21,"CHAdeMO, J1772",2012,No,2.1,28,Quarterly
EVST00783,37.393956,-120.184213,"4405 San Francisco St, Station Area",AC Level 1,0.0802,57.0,4.01,8.4,EVgo,7,"J1772, Tesla Proprietary, Type 2",2016,Yes,4.5,24,Bi-Annual
EVST00784,37.20819,-121.880965,"71 San Francisco St, Station Area",AC Level 2,0.1038,66.8,1.11,53.9,BP Pulse,18,"CCS, J1772",2019,Yes,4.5,16,Quarterly
EVST00785,37.050667,139.719387,"5947 Tokyo St, Station Area",DC Fast,0.269,61.7,4.88,49.8,Shell Recharge,164,"CCS, Type 2",2024,Yes,5.0,6,Annual
EVST00786,46.256786,4.344435,"5962 Paris St, Station Area",DC Fast,0.2796,66.4,0.12,50.0,Electrify America,160,CCS,2018,No,4.6,27,Bi-Annual
EVST00787,39.0679,-119.895825,"3156 San Francisco St, Station Area",AC Level 2,0.1379,60.8,3.67,37.1,Shell Recharge,20,J1772,2015,No,2.2,17,Bi-Annual
EVST00788,-34.43833,152.909653,"2640 Sydney St, Station Area",AC Level 2,0.1522,55.6,5.82,33.6,ChargePoint,25,"CCS, J1772",2022,Yes,3.9,24,Monthly
EVST00789,49.422022,0.939894,"7615 Paris St, Station Area",AC Level 2,0.1928,60.9,18.94,17.5,Electrify America,27,Type 2,2014,Yes,4.5,1,Monthly
EVST00790,36.084418,-122.117383,"1879 San Francisco St, Station Area",DC Fast,0.3406,95.3,1.1,36.5,BP Pulse,184,J1772,2014,Yes,3.8,10,Quarterly
EVST00791,39.767847,-121.760126,"471 San Francisco St, Station Area",AC Level 2,0.1204,54.3,7.21,39.1,ChargePoint,17,"CCS, Tesla Proprietary, Type 2",2018,No,3.2,9,Quarterly
EVST00792,37.544652,136.935875,"405 Tokyo St, Station Area",AC Level 2,0.1704,66.2,3.49,38.2,Blink,22,Tesla Proprietary,2022,Yes,4.1,24,Bi-Annual
EVST00793,-32.429414,151.913341,"8816 Sydney St, Station Area",AC Level 2,0.1692,76.4,13.04,19.5,Electrify America,17,Type 2,2014,Yes,3.5,14,Annual
EVST00794,-36.140932,154.618788,"3643 Sydney St, Station Area",AC Level 1,0.0639,67.7,2.14,15.9,EVgo,7,CCS,2012,No,4.3,4,Monthly
EVST00795,36.919882,140.610204,"1019 Tokyo St, Station Area",AC Level 2,0.1755,75.9,4.21,39.4,ChargePoint,17,"J1772, Type 2",2021,No,4.0,18,Quarterly
EVST00796,52.114683,2.08232,"8788 London St, Station Area",DC Fast,0.292,52.2,9.99,42.3,Blink,214,"CCS, J1772",2019,No,3.8,5,Bi-Annual
EVST00797,26.205993,77.483372,"1486 New Delhi St, Station Area",DC Fast,0.2295,82.4,3.29,67.8,Blink,189,"CCS, CHAdeMO, Type 2",2020,,4.5,13,Bi-Annual
EVST00798,35.639754,139.540473,"3367 Tokyo St, Station Area",AC Level 1,0.0891,78.2,12.66,8.8,Blink,9,"CHAdeMO, Tesla Proprietary, Type 2",2017,Yes,3.9,29,Bi-Annual
EVST00799,52.054202,0.444107,"207 London St, Station Area",AC Level 2,0.1565,84.0,0.53,30.5,Shell Recharge,27,"CCS, CHAdeMO",2013,Yes,4.5,13,Quarterly
EVST00800,36.510313,138.42656,"6790 Tokyo St, Station Area",AC Level 2,0.1432,78.4,2.26,45.6,Tesla,21,"CCS, CHAdeMO, Type 2",2016,Yes,4.2,13,Annual
EVST00801,38.040792,-123.865063,"6992 San Francisco St, Station Area",AC Level 2,0.1489,71.9,0.19,51.0,Electrify America,20,"J1772, Tesla Proprietary, Type 2",2018,No,3.7,2,Quarterly
EVST00802,51.944247,1.771657,"7564 London St, Station Area",AC Level 2,0.5631974327366331,67.5,10.45,155.69840222366975,ChargePoint,31,"CHAdeMO, Tesla Proprietary",2017,No,3.4,14,Monthly
EVST00803,51.067017,4.410714,"2630 Paris St, Station Area",AC Level 1,0.0922,61.3,4.13,9.2,EVgo,7,Type 2,2023,Yes,3.8,28,Monthly
EVST00804,30.452951,75.722341,"3281 New Delhi St, Station Area",DC Fast,0.2978,75.0,6.97,35.0,Blink,82,CHAdeMO,2014,No,3.9,28,Quarterly
EVST00805,-38.169382,152.661298,"9380 Sydney St, Station Area",DC Fast,0.3083,51.3,0.71,69.1,Shell Recharge,200,"CCS, J1772, Tesla Proprietary",2016,No,4.9,28,Bi-Annual
EVST00806,-34.344958,151.07886,"8215 Sydney St, Station Area",DC Fast,0.3179,66.4,6.76,69.7,BP Pulse,157,"CCS, CHAdeMO, Type 2",2014,No,4.4,11,Quarterly
EVST00807,48.609623,2.861913,"372 Paris St, Station Area",DC Fast,0.2423,83.9,2.53,34.1,EVgo,225,"J1772, Tesla Proprietary, Type 2",2019,No,4.5,2,Quarterly
EVST00808,35.146752,-121.729072,"6918 San Francisco St, Station Area",AC Level 2,0.1232,55.4,8.44,29.6,BP Pulse,23,"CCS, Tesla Proprietary",2022,Yes,3.8,7,Quarterly
EVST00809,35.817475,141.141826,"8126 Tokyo St, Station Area",AC Level 2,0.0837,53.1,2.78,35.0,ChargePoint,22,"CHAdeMO, Tesla Proprietary",2023,No,3.2,7,Bi-Annual
EVST00810,30.487037,77.333077,"5592 New Delhi St, Station Area",AC Level 1,0.0913,82.6,3.83,8.7,Blink,10,"CCS, J1772",2014,No,3.3,3,Monthly
EVST00811,36.145048,-120.304157,"6398 San Francisco St, Station Area",AC Level 2,0.1136,69.9,4.12,22.9,Electrify America,14,"CCS, CHAdeMO, Type 2",2017,No,4.5,21,Quarterly
EVST00812,29.118501,77.673119,"10 New Delhi St, Station Area",AC Level 1,0.5593473803918807,90.1,44.69,177.4065675487836,Blink,6,J1772,2021,No,3.1,16,Monthly
EVST00813,-35.242535,152.145576,"301 Sydney St, Station Area",DC Fast,0.3185,96.9,15.79,54.1,BP Pulse,106,"CCS, Tesla Proprietary",2012,Yes,3.3,21,Quarterly
EVST00814,50.499532,-1.377694,"351 London St, Station Area",AC Level 2,0.1681,97.9,0.15,23.5,ChargePoint,11,"CCS, CHAdeMO",2021,,3.0,6,Quarterly
EVST00815,-31.65271,154.447289,"1590 Sydney St, Station Area",AC Level 2,0.1139,71.3,3.27,20.7,Electrify America,26,"J1772, Type 2",2013,Yes,,21,Quarterly
EVST00816,27.800063,77.913737,"9907 New Delhi St, Station Area",AC Level 2,0.148,63.2,17.37,34.3,ChargePoint,19,"CHAdeMO, J1772, Tesla Proprietary",2012,No,3.6,2,Quarterly
EVST00817,38.468219,-121.349904,"6343 San Francisco St, Station Area",DC Fast,0.3835,80.4,6.88,9.3,ChargePoint,195,"CHAdeMO, J1772, Type 2",2013,Yes,3.5,21,Annual
EVST00818,34.968073,-124.831679,"7822 San Francisco St, Station Area",AC Level 2,0.2014,81.4,10.25,41.6,EVgo,24,"CCS, J1772, Tesla Proprietary",2023,Yes,,24,Annual
EVST00819,51.650076,1.118147,"2956 Paris St, Station Area",AC Level 2,0.1796,81.1,1.97,35.6,BP Pulse,25,"CHAdeMO, J1772",2020,Yes,4.6,8,Monthly
EVST00820,29.517879,79.065826,"9374 New Delhi St, Station Area",AC Level 2,0.1601,66.1,0.74,24.9,Tesla,20,Type 2,2022,No,2.6,10,Monthly
EVST00821,37.50115,-121.989063,"1989 San Francisco St, Station Area",DC Fast,0.2497,53.2,2.34,18.6,Tesla,112,"CHAdeMO, Tesla Proprietary",2020,No,3.1,13,Monthly
EVST00822,49.71992,-0.51847,"9022 Paris St, Station Area",DC Fast,0.3359,60.5,25.4,41.2,ChargePoint,154,"CHAdeMO, J1772, Type 2",2022,Yes,3.6,17,Monthly
EVST00823,35.660171,-120.861965,"308 San Francisco St, Station Area",AC Level 2,0.1453,57.7,6.56,46.8,ChargePoint,27,J1772,2018,No,3.8,16,Monthly
EVST00824,50.630396,1.536526,"205 Paris St, Station Area",DC Fast,0.328,56.2,4.32,37.7,ChargePoint,147,CCS,2022,Yes,3.7,4,Bi-Annual
EVST00825,48.370623,4.469175,"789 Paris St, Station Area",AC Level 2,0.131,96.3,7.96,28.5,Shell Recharge,18,,2012,Yes,3.5,11,Annual
EVST00826,37.468796,-122.551154,"7917 San Francisco St, Station Area",AC Level 2,0.1448,50.7,9.05,53.3,Blink,16,Tesla Proprietary,2019,Yes,4.9,15,Monthly
EVST00827,-34.606283,151.51636,"2575 Sydney St, Station Area",AC Level 1,0.0833,80.1,9.1,12.5,Blink,7,J1772,2021,No,3.3,18,Bi-Annual
EVST00828,27.742923,78.977432,"4511 New Delhi St, Station Area",AC Level 2,0.1574,97.4,3.29,25.7,Tesla,19,CCS,2024,No,4.3,19,Bi-Annual
EVST00829,29.655906,75.862761,"4713 New Delhi St, Station Area",DC Fast,0.3247,68.0,39.45,46.7,Tesla,146,CHAdeMO,2016,No,3.5,20,Quarterly
EVST00830,38.15876,-123.90867,"7895 San Francisco St, Station Area",AC Level 2,0.1326,76.4,2.01,40.9,EVgo,21,"CHAdeMO, Tesla Proprietary, Type 2",2014,No,3.3,14,Bi-Annual
EVST00831,52.485022,-0.422548,"3487 London St, Station Area",AC Level 2,0.1097,84.8,16.67,24.6,ChargePoint,20,"CHAdeMO, Tesla Proprietary, Type 2",2021,No,4.2,15,Annual
EVST00832,51.494208,1.112959,"68 London St, Station Area",DC Fast,0.3812,65.9,4.41,38.5,EVgo,165,J1772,2012,Yes,4.6,10,Annual
EVST00833,36.446,137.653984,"3864 Tokyo St, Station Area",DC Fast,0.4245,73.9,6.93,52.5,Electrify America,178,CHAdeMO,2022,Yes,3.9,8,Bi-Annual
EVST00834,37.146627,-124.921452,"2882 San Francisco St, Station Area",AC Level 2,0.1634,90.9,7.87,37.9,Blink,32,J1772,2021,Yes,4.1,10,Quarterly
EVST00835,31.958498,78.444581,"7308 New Delhi St, Station Area",AC Level 2,0.1103,87.3,1.41,20.8,Electrify America,26,"CCS, J1772, Tesla Proprietary",2020,No,3.3,13,Monthly
EVST00836,-36.220696,150.304833,"7512 Sydney St, Station Area",DC Fast,0.2613,90.4,2.62,57.7,ChargePoint,230,"J1772, Type 2",2015,No,4.9,4,Annual
EVST00837,-31.977394,150.620961,"920 Sydney St, Station Area",AC Level 2,0.1653,99.4,8.55,31.2,Shell Recharge,18,J1772,2013,No,3.4,7,Monthly
EVST00838,53.559261,-2.913016,"7929 London St, Station Area",DC Fast,0.3671,68.5,13.58,41.8,BP Pulse,70,"CCS, Tesla Proprietary, Type 2",2019,No,4.3,4,Quarterly
EVST00839,36.496662,-123.437869,"705 San Francisco St, Station Area",AC Level 2,0.1136,87.4,7.04,15.9,ChargePoint,22,CHAdeMO,2016,Yes,3.1,12,Monthly
EVST00840,31.95781,77.197649,"6196 New Delhi St, Station Area",DC Fast,0.2938,80.1,19.42,45.3,EVgo,193,"J1772, Tesla Proprietary, Type 2",2017,Yes,4.4,15,Quarterly
EVST00841,53.000635,1.267767,"3893 London St, Station Area",AC Level 1,0.0839,83.3,4.77,25.1,EVgo,8,"CHAdeMO, Tesla Proprietary, Type 2",2014,No,3.5,5,Monthly
EVST00842,50.313309,1.195355,"3012 Paris St, Station Area",AC Level 2,0.1759,87.0,3.73,56.1,Shell Recharge,28,"CHAdeMO, J1772, Tesla Proprietary",2016,Yes,5.0,5,Bi-Annual
EVST00843,28.655933,79.695064,"4831 New Delhi St, Station Area",AC Level 2,0.1397,87.5,14.02,9.4,EVgo,9,Type 2,2022,No,4.6,16,Quarterly
EVST00844,37.449061,-123.446234,"3104 San Francisco St, Station Area",AC Level 2,0.1031,94.3,0.34,31.4,Tesla,28,CHAdeMO,2023,Yes,4.8,7,Quarterly
EVST00845,37.460787,-123.444038,"7938 San Francisco St, Station Area",DC Fast,0.3311,67.5,13.49,52.7,ChargePoint,167,"CCS, J1772, Type 2",2016,Yes,4.9,26,Quarterly
EVST00846,38.360696,-120.113364,"9666 San Francisco St, Station Area",DC Fast,0.3562,82.7,2.35,47.0,ChargePoint,73,"CCS, Tesla Proprietary",2013,Yes,4.8,5,Quarterly
EVST00847,39.876679,-122.10221,"8157 San Francisco St, Station Area",AC Level 1,0.0783,64.0,7.73,16.1,Electrify America,8,J1772,2012,No,3.3,14,Bi-Annual
EVST00848,38.046871,-123.247437,"4392 San Francisco St, Station Area",AC Level 2,0.1622,79.7,0.13,50.9,Tesla,23,J1772,2014,Yes,3.5,24,Annual
EVST00849,-35.235965,150.9766,"5032 Sydney St, Station Area",AC Level 2,0.1358,87.6,3.15,25.8,Shell Recharge,24,"CCS, Tesla Proprietary, Type 2",2012,No,4.4,4,Bi-Annual
EVST00850,50.093241,4.38181,"4471 Paris St, Station Area",AC Level 2,0.1246,89.6,22.91,12.7,Shell Recharge,27,"CCS, Tesla Proprietary, Type 2",2020,Yes,4.3,14,Quarterly
EVST00851,29.995626,79.408304,"7934 New Delhi St, Station Area",AC Level 2,0.1808,71.0,9.58,15.4,Tesla,24,,2020,No,2.7,14,Bi-Annual
EVST00852,-32.886811,149.98411,"5523 Sydney St, Station Area",DC Fast,0.3194,75.4,2.67,36.4,EVgo,76,CCS,2022,No,4.2,17,Quarterly
EVST00853,29.732148,77.145349,"4681 New Delhi St, Station Area",DC Fast,0.3245,66.7,1.59,58.9,BP Pulse,143,"CCS, Tesla Proprietary",2016,No,4.5,26,Quarterly
EVST00854,51.101008,0.007435,"4095 London St, Station Area",AC Level 1,0.11,58.5,4.09,4.4,Electrify America,4,"CCS, Type 2",2022,Yes,3.7,17,Quarterly
EVST00855,50.113916,-1.60716,"3750 London St, Station Area",AC Level 2,0.1184,63.0,1.9,28.8,Shell Recharge,25,"CHAdeMO, Type 2",2014,Yes,4.5,11,Quarterly
EVST00856,27.31161,77.125472,"5526 New Delhi St, Station Area",AC Level 2,0.1334,95.6,17.24,10.7,BP Pulse,29,"CHAdeMO, J1772, Type 2",2015,No,2.9,12,Quarterly
EVST00857,49.054205,-0.119816,"6889 London St, Station Area",AC Level 2,0.1547,65.4,8.3,24.2,EVgo,16,"CCS, Tesla Proprietary, Type 2",2023,No,4.1,19,Quarterly
EVST00858,38.130323,-120.709086,"4323 San Francisco St, Station Area",AC Level 1,0.0687,98.7,8.14,14.6,Electrify America,6,"CCS, J1772, Tesla Proprietary",2023,Yes,3.6,9,Quarterly
EVST00859,-33.993973,153.020438,"8066 Sydney St, Station Area",AC Level 2,0.1735,62.1,18.31,42.3,Electrify America,18,"CCS, Tesla Proprietary, Type 2",2019,Yes,3.2,20,Bi-Annual
EVST00860,-34.528782,150.715486,"8266 Sydney St, Station Area",AC Level 2,0.1444,86.2,7.97,13.3,ChargePoint,20,J1772,2019,Yes,4.3,12,Quarterly
EVST00861,24.180472,76.88807,"4290 New Delhi St, Station Area",AC Level 2,0.1202,78.7,40.36,3.1,Tesla,24,"CHAdeMO, J1772",2021,No,4.8,2,Quarterly
EVST00862,26.742924,78.205438,"9089 New Delhi St, Station Area",DC Fast,0.3033,84.8,3.55,70.0,EVgo,128,Type 2,2022,No,4.0,16,Bi-Annual
EVST00863,39.456161,-123.297183,"1731 San Francisco St, Station Area",AC Level 2,0.1551,82.2,7.57,32.6,EVgo,25,"CCS, J1772, Tesla Proprietary",2015,Yes,3.2,8,Monthly
EVST00864,-34.865739,152.09226,"9320 Sydney St, Station Area",AC Level 2,0.178,85.3,2.16,19.1,ChargePoint,27,CCS,2012,No,3.4,11,Monthly
EVST00865,29.154788,77.07714,"2941 New Delhi St, Station Area",AC Level 2,0.1618,95.3,6.27,50.3,Electrify America,28,"J1772, Type 2",2014,No,3.5,10,Quarterly
EVST00866,-35.954828,149.755202,"5642 Sydney St, Station Area",DC Fast,0.3231,78.2,4.52,41.9,Electrify America,94,"CCS, CHAdeMO, Type 2",2016,No,3.4,4,Monthly
EVST00867,-31.710742,149.774045,"2836 Sydney St, Station Area",AC Level 1,0.0864,53.4,1.58,25.7,EVgo,10,"CCS, CHAdeMO, J1772",2015,No,4.5,9,Monthly
EVST00868,28.397859,79.379588,"4421 New Delhi St, Station Area",AC Level 1,0.0762,63.5,2.51,16.4,ChargePoint,10,CCS,2018,No,4.5,27,Bi-Annual
EVST00869,36.111261,139.415668,"3400 Tokyo St, Station Area",AC Level 2,0.1285,85.4,3.54,23.5,Tesla,30,Tesla Proprietary,2013,No,2.8,10,Monthly
EVST00870,41.26357,-119.958869,"7051 San Francisco St, Station Area",AC Level 2,0.1587,74.7,5.69,42.0,ChargePoint,21,"CCS, CHAdeMO, Tesla Proprietary",2019,Yes,3.9,22,Quarterly
EVST00871,37.95086,138.879846,"812 Tokyo St, Station Area",AC Level 2,0.14,77.4,9.67,21.6,Blink,18,"J1772, Tesla Proprietary",2021,No,3.7,12,Monthly
EVST00872,51.047552,0.309008,"8382 London St, Station Area",DC Fast,0.3845,79.8,3.34,66.4,EVgo,101,"CCS, Tesla Proprietary, Type 2",2013,Yes,4.1,2,Monthly
EVST00873,36.88507,-118.830385,"9037 San Francisco St, Station Area",AC Level 2,0.1903,69.1,2.05,35.2,Shell Recharge,16,"CHAdeMO, Type 2",2015,Yes,4.6,25,Quarterly
EVST00874,37.286582,-124.00548,"5629 San Francisco St, Station Area",AC Level 1,0.0927,88.7,15.83,2.9,EVgo,7,CCS,2019,No,4.6,27,Annual
EVST00875,-33.103953,148.362578,"5472 Sydney St, Station Area",AC Level 2,0.1614,86.2,22.24,33.8,Tesla,26,"J1772, Type 2",2012,Yes,4.1,7,Quarterly
EVST00876,48.698764,4.282085,"6999 Paris St, Station Area",DC Fast,0.2956,85.7,4.86,48.7,Shell Recharge,215,CHAdeMO,2020,No,4.5,5,Quarterly
EVST00877,48.263734,1.111986,"1991 Paris St, Station Area",DC Fast,0.2369,85.8,4.84,70.5,EVgo,126,"CCS, J1772, Tesla Proprietary",2021,No,3.3,27,Quarterly
EVST00878,-31.668028,151.17824,"7496 Sydney St, Station Area",DC Fast,0.2892,94.5,0.5,52.7,Shell Recharge,148,"CHAdeMO, J1772, Type 2",2016,Yes,3.6,3,Quarterly
EVST00879,48.685285,1.473323,"2187 Paris St, Station Area",AC Level 2,0.153,79.8,2.55,25.7,ChargePoint,21,CCS,2012,Yes,3.3,26,Quarterly
EVST00880,52.305984,2.754444,"6763 Paris St, Station Area",DC Fast,0.3115,98.4,2.29,33.3,Blink,118,CCS,2018,No,3.8,6,Monthly
EVST00881,37.911014,-123.845204,"3056 San Francisco St, Station Area",DC Fast,0.3235,56.0,6.7,45.2,ChargePoint,187,"CCS, Tesla Proprietary, Type 2",2023,No,3.9,26,Monthly
EVST00882,31.291878,76.93909,"7460 New Delhi St, Station Area",AC Level 2,0.1776,81.6,1.09,66.4,Tesla,24,"CCS, Tesla Proprietary",2015,No,4.3,28,Quarterly
EVST00883,36.212179,140.325023,"7909 Tokyo St, Station Area",AC Level 2,0.1292,85.8,3.21,50.5,BP Pulse,23,"CHAdeMO, Type 2",2023,Yes,,7,Quarterly
EVST00884,39.219341,-123.931863,"2087 San Francisco St, Station Area",DC Fast,0.2658,73.9,10.3,30.2,Tesla,168,Type 2,2023,No,4.1,7,Bi-Annual
EVST00885,-34.955717,150.159174,"6174 Sydney St, Station Area",AC Level 2,0.1935,64.4,9.0,16.7,Tesla,25,"CHAdeMO, Tesla Proprietary",2015,Yes,3.7,4,Quarterly
EVST00886,-35.149439,150.688226,"4983 Sydney St, Station Area",DC Fast,0.3385,77.5,2.85,69.5,Blink,180,CHAdeMO,2019,Yes,3.9,23,Quarterly
EVST00887,38.464459,-124.562623,"2940 San Francisco St, Station Area",AC Level 2,0.1383,68.2,1.14,34.8,BP Pulse,18,J1772,2012,No,4.0,11,Quarterly
EVST00888,52.99023,-0.761641,"5882 London St, Station Area",AC Level 2,0.1468,95.5,3.1,35.9,EVgo,26,Tesla Proprietary,2019,Yes,5.0,19,Quarterly
EVST00889,37.835285,-122.241205,"9925 San Francisco St, Station Area",AC Level 1,0.0779,67.8,5.69,34.3,Blink,8,"CCS, J1772",2023,Yes,4.6,18,Quarterly
EVST00890,49.57781,-0.727123,"25 London St, Station Area",DC Fast,0.3016,58.8,6.18,41.5,BP Pulse,128,CHAdeMO,2024,Yes,4.2,16,Monthly
EVST00891,35.734512,-122.826465,"9567 San Francisco St, Station Area",DC Fast,0.3236,78.8,0.77,21.2,EVgo,162,CCS,2014,No,5.0,8,Annual
EVST00892,-36.009505,151.179447,"8558 Sydney St, Station Area",AC Level 1,0.1307,69.8,3.71,18.7,EVgo,8,"CCS, CHAdeMO, Tesla Proprietary",2020,No,4.0,11,Quarterly
EVST00893,46.205167,1.368585,"5293 Paris St, Station Area",AC Level 2,0.1557,54.8,14.9,20.1,ChargePoint,27,Tesla Proprietary,2012,No,3.8,15,Quarterly
EVST00894,28.778128,78.245594,"6100 New Delhi St, Station Area",AC Level 1,0.0933,78.2,23.18,11.6,ChargePoint,5,J1772,2015,Yes,4.0,3,Quarterly
EVST00895,-32.181234,153.363267,"3692 Sydney St, Station Area",AC Level 1,0.0463,76.9,23.75,1.0,Electrify America,10,"CHAdeMO, Tesla Proprietary",2022,No,3.7,12,Bi-Annual
